Peak,p-value,q-value,B1050328-154-CRE KP,B1050603-077-CRE KP,B1050723-021-CRE KP,B1050902-121-CRE KP,B1060202-094-CRE KP,B1060217-087-CRE KP,B1060311-004-CRE KP,B1060429-067-CRE KP,B1060522-013-CRE KP,B1060606-077-CRE KP,B1060704-084-CRE KP,B1061002-071-CRE KP,B1061025-055-CRE KP,M1050108-162-CRE KP,M1050123-092-CRE KP,M1050128-177-CRE KP,M1050314-245-CRE KP,M1050420-111-CRE KP,M1050501-018-CRE KP,M1050824-079-CRE KP,M1050926-240-CRE KP,M1051122-089-CRE KP,M1051223-071-CRE KP,M1051230-039-CRE KP,M1060108-042-CRE KP-2,M1060108-060-CRE KP,M1060112-033-CRE KP,M1060118-031-CRE KP,M1060123-258-CRE KP,M1060202-212-CRE KP,M1060214-012-CRE KP,M1060226-032-CRE KP,M1060314-010-CRE KP-2,M1060421-139-CRE KP,M1060522-008-CRE KP,M1060630-118-CRE KP,M1060702-055-CRE KP,M1060716-086-CRE KP,M1060723-056-CRE KP,M1060808-110-CRE KP,M1060810-148-CRE KP,M1060814-076-CRE KP,M1060815-124-CRE KP,M1060908-027-CRE KP,M1060912-032-CRE KP,M1061023-229-CRE KP,B1050119-108-non CRE KP,B1050125-102-non CRE KP,B1050219-053-non CRE KP-2,B1050414-116-non CRE KP,B1050422-104-non CRE KP,B1050429-048-non CRE KP,B1050704-185-non CRE KP-2,B1050714-125-non CRE KP,B1050802-057-non CRE KP,B1050906-127-non CRE KP-2,B1051019-050-non CRE KP,B1060117-004-non CRE KP,B1060125-048-non CRE KP,B1060125-147-non CRE KP,B1060126-056-non CRE KP,B1060126-097-non CRE KP-2,B1060216-038-non CRE KP,B1060223-006-non CRE KP-2,B1060223-082-non CRE KP,B1060310-011-non CRE KP-2,B1060320-165-non CRE KP,B1060326-068-non CRE KP,B1060402-034-non CRE KP,B1060404-034-non CRE KP,B1060406-071-non CRE KP,B1060409-035-non CRE KP,B1060413-035-non CRE KP,B1060421-102-non CRE KP,B1060422-055-non CRE KP,B1060429-096-non CRE KP-2,B1060508-118-non CRE KP,B1060510-109-non CRE KP,B1060512-043-non CRE KP,B1060518-059-non CRE KP,B1060518-100-non CRE KP,B1060910-039-non CRE KP,B1060919-032-non CRE KP,B1060923-134-non CRE KP,B1061015-054-non CRE KP,B1061021-093-non CRE KP,B1061025-014-non CRE KP,M1050120-162-non CRE KP,M1050401-169-non CRE KP-2,M1050912-089-non CRE KP,M1060405-181-non CRE KP-2,M1060407-138-non CRE KP,M1060410-195-non CRE KP,M1060414-167-non CRE KP-2,M1060423-047-non CRE KP
2669.217,0.252098272,0.827760174,0,0,0,0,0,0,0,0,7199.53,0,0,0,12586.55,0,0,0,0,0,0,0,0,0,0,0,29079.87,0,0,0,33285.12,0,0,0,0,12239489,0,67048.88,0,0,0,11537.42,0,0,0,0,9985.47,4968.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12705.07,0,0,8325.22,0,0,0,0,0,0,0,0,0,0,0,12355.42,0,204017.45,0,0,0,0,0,0,0,0,0,302387.47,0,0,0,0,0,0
2687.6672,7.41E-04,0.077873692,1056301.13,5789452.5,0,0,3461286.75,1876410,1756932.75,3282153.75,3744264.75,0,0,0,0,0,4447910.5,3545987.25,0,3593673.5,2745537,3653067.25,0,3494975.25,0,0,0,1822974,2387174,1776175.38,4560309,0,1439880.38,0,0,0,0,0,0,2176043.25,0,0,0,0,0,0,0,0,0,0,19190.81,0,0,0,182442.64,0,0,1185497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21382.68,0,0,0,0,0,0,0,0,0,0,0,0,11247.88,0,0,0,0,0,0
2735.4133,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293568.81,0,0,0,0,0,0,207535.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658779.06,0,0,0,0,0,0
2741.2366,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68982.64,64399.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072224.88,0,0,0,0,0,0
2770.9907,0.769433749,1,19079.25,0,0,0,0,0,26229.4,0,0,73873.58,0,0,0,72042.42,48270.84,0,0,0,0,0,82336.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474324.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157152.14,0,42276.93,0,12889.07,192725.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17604.38,0,0,0,0,16524.61,0,0,0,0,0,0
2793.2961,0.403884531,1,0,0,0,28369.11,0,0,0,0,0,0,7952.03,0,0,0,0,0,0,0,30756.52,26976.7,0,18853.26,0,0,0,0,0,5141.85,0,19173.73,0,0,0,99120.28,0,0,0,0,0,0,5930.72,0,0,0,0,0,0,0,0,0,0,0,341561.81,344143,0,0,83665.25,0,0,0,0,0,0,0,0,0,0,0,0,0,11578.36,0,0,162438.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14711.43,0,0,0,0,0,0
2854.2625,0.00769624,0.240875945,0,1143224.25,0,0,0,596415.63,531947.25,0,727185.63,0,61225.02,0,0,0,1511603.75,580786,0,0,0,0,0,731664.13,0,262373.09,0,211207.25,308586.69,480221.81,1083744.13,196264.91,406169.41,0,0,0,0,0,0,261181.55,35073.5,0,0,0,0,0,0,0,0,0,214361.53,0,0,0,272853.78,0,0,5642.46,0,0,0,0,0,0,0,0,0,77168.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138802,0,302789.31,0,0,0,0,0,0
2876.091,0.083708303,0.628239355,0,36854.66,0,38389.81,0,0,32442.94,47843.12,0,0,0,0,0,0,16903.05,0,0,0,0,780.31,0,0,0,0,92981.02,0,11111.15,0,63623.27,0,10122.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344918.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155145.98,0,0,0,0,18478.28,0,0,0,0,0,0,0,0,0,172458.36,0,0,0,0,0,0
2970.1865,0.609175306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14892169,0,0,0,0,0,0,0,13012.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142475.38,0,0,0,0,0,0
3002.8394,0.258038269,0.841628146,0,0,0,17609.48,0,0,0,0,0,95544.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18017.1,0,61499,0,0,39566.84,0,0,0,1054548.5,0,0,131871.8,4892135,5021280.5,0,5030176.5,0,0,0,0,0,242166.41,21256.46,7811.39,814277.88,292294.72,0,0,358353.03,482242.16,805451.44,351691.66,0,0,0,0,0,0,0,0,0,0,17894.66,0,0,0,0,0,748451.81,0,0,0,0,320206.16,0,4745.82,9015.54,0,16335.77,0,202257.91,4458.58,0,968305.5,0,0,0,0,0,0
3128.808,0.670889382,1,0,0,0,0,10732.65,9294.95,0,0,0,20850.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135632.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29465.06,0,0,0,0,0,0
3294.062,0.002719411,0.142866194,31734,42343.64,41309.14,25165.41,0,50435.4,0,82865.62,34706.73,0,0,0,0,101409.35,207397.14,171758.55,14343.71,188902.06,167146.75,135615.36,0,125355.2,97844.73,122020.65,0,14237.61,0,0,0,0,29247.75,0,0,0,0,0,0,38855.61,0,0,0,0,0,0,0,0,0,0,327890.25,0,0,0,0,103600.15,229226.55,67948.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299.55,0,0,0,0,0,45718,51520.24,0,0,0,0,0,0
3456.5352,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105560.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084.31,0,0,0,0,0,0
3688.7812,0.805690002,1,0,0,141950.25,83705.91,0,0,0,0,0,0,0,0,0,411721.72,0,326054.56,112417.71,371539.66,284130.22,295592.5,344027.97,0,435147.59,116080.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11331.54,18556.16,0,62672.11,1050742.38,0,0,140318.45,73676.06,27834.39,4341180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73813.2,48811.36,0,0,0,0,0,0
3697.907,0.162247135,0.725427161,0,48435.34,0,0,0,0,49360.75,0,40469.62,0,0,0,8523.25,0,0,13966.61,0,0,0,0,0,0,0,0,0,0,0,19388.8,0,21748.55,5876.16,0,0,0,0,0,0,12421.27,0,0,3585.39,0,0,0,0,0,0,0,11152566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462077.44,36616.6,0,0,20177.89,0,0,0,0,0,0,0,0,0,12694997,0,0,0,0,0,0
3704.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29977.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124512.5,0,0,0,0,0,0
3707.0874,1,1,307957.72,610288.13,696521.19,0,0,0,0,0,30139.69,0,0,0,0,0,0,0,233055.98,0,372134.81,0,119760.98,0,2305289.25,0,5119.43,0,0,0,0,0,0,0,0,1842329.25,0,0,0,0,0,0,0,0,0,0,0,0,2270599.25,1502464.25,935589.38,1054459.38,2757327.5,0,0,1930799.38,355253,196163.36,31419.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117301.13,0,0,0,0,0,0,0,0,0,0,0,129452.11,0,0,0,0,0,0
3805.381,0.002686121,0.151972479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377.82,0,0,4048978.25,0,0,0,664946,0,0,0,0,0,0,0,0,231029.47,58846.99,0,0,577058.06,0,0,0,0,0,0,0,0,0,10985.84,0,0,0,4041.4,0,4359949,0,0,0,0,0,0
3955.8235,0.030077509,0.381413923,0,0,18948.72,108375.29,0,36499.44,0,0,78500.86,0,0,2218,0,7897.42,103104.73,0,11528.53,43846.19,56771.3,79271.59,0,46463.9,12389.63,37539.97,0,0,0,0,61527.09,0,82615.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22122.28,830628.38,1337509.38,0,0,0,15084.31,0,0,1915344.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135631.47,0,0,0,0,0,0,0,0,0,0,0,0,28628.55,0,0,0,0,0,0
4083.8665,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49425.82,0,0,0,0,0,0,16542.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609097.5,0,0,0,0,0,0
4105.9766,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955369.63,0,0,0,0,0,0,11258070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78128.2,0,0,0,0,0,0
4332.611,1,1,12408.68,0,0,0,0,21007.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178.24,0,0,0,0,0,0,0,1914841.25,0,0,0,0,0,1024976.56,0,0,0,0,0,24317.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542296.38,0,0,0,0,0,0
4346.9683,0.416034213,1,0,0,0,23035.91,0,0,0,0,0,0,0,0,0,194346.77,215397.3,0,0,0,0,199162.73,185186.63,218587.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207218.66,0,0,140327.06,35285.27,5284.99,11272156,63153.24,0,1134566,81511.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109336.04,0,0,0,0,0,0,0,0,0,0,41383.14,0,0,0,0,0,0
4424.851,0.012617574,0.290007058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17516.72,0,3824470,0,0,0,0,0,97702.58,1321181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10967.16,0,0,0,0,0,0,0,0,0,0,0,244703.75,246258.72,0,0,0,0,0,0
4586.575,0.515502246,0.924760736,0,0,0,0,0,0,0,30725.73,52074.52,0,0,0,0,0,31454.94,45924.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640.84,0,0,0,0,964491.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16103356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350287.75,0,14768.77,46448.74,0,0,0,0,0,0
4604.937,0.242777156,0.848278375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180029.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203200.53,0,0,0,0,0,0,0,0,0,0,0,0,368208.19,0,0,0,0,0,0
4713.7534,0.678202952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191212.66,0,0,0,27906.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623378.25,11342818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18326.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23118.51,0,0,0,0,0,0
5029.155,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372398.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100706.5,0,0,0,0,0,0
5121.1445,0.025065515,0.38011725,17076.65,0,0,22075.87,0,14878.05,0,14959.19,11440.45,30750.79,0,0,0,15627.28,0,37462.25,0,0,23098.47,17065.68,18093.67,0,0,0,3556.42,0,0,0,0,0,4034.31,0,0,0,0,0,0,11755.6,0,0,0,21079.02,0,0,0,0,0,0,0,0,12785.45,0,0,106708.05,0,0,15514.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117678.84,0,15612.08,0,0,0,0,0,0,0,0,2528971.5,0,0,0,0,0,0
5161.3535,0.554953516,0.971829312,0,0,28090.47,0,0,0,0,0,29092.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25364.8,0,0,0,0,0,0,0,0,496539.88,0,0,0,0,0,0,0,0,0,9880.34,0,121104.73,15613.8,0,0,0,0,0,0,0,0,0,24391.57,0,0,0,0,0,0,0,0,13064.82,0,0,0,0,0,116043.26,0,0,82179.77,0,20375.58,0,0,0,0,0,0,0,0,0,260246.48,0,0,0,0,0,0
5189.357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774150.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14404.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7341.24,0,0,0,0,0,0
5249.3896,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169149.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558.97,0,0,0,0,0,0
5758.144,0.345437682,1,0,0,136678.56,668962.19,0,74842.7,0,0,0,0,0,0,0,324607.13,0,0,0,69159.57,108077.15,0,109899.05,199691.56,0,316960.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168103.63,11460403,851744.38,120498.56,9454.22,2303584,0,81123.35,950041.69,8349917.5,994327.31,0,0,0,0,0,0,10863.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24444.21,0,0,0,543055.44,323918.25,0,0,0,0,0,0
6833.053,0.754514697,1,0,0,0,197904.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221738.47,0,0,0,0,9292.73,0,0,0,0,28231.78,0,0,0,0,12324.63,0,27600.24,0,0,0,0,0,0,0,0,0,268230.91,0,0,0,0,0,0,0,10193,36458.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467294,0,0,0,0,0,0,0,0,0,0,0,0,0,20931344,0,0,0,0,0,0
7009.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314628,0,0,0,0,0,0
7399.428,0.678202952,1,0,13590.54,0,0,0,0,0,0,56486.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76153.5,0,0,0,0,396884.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346332.88,0,0,0,0,0,0,0,0,0,0,0,0,0,344926.66,0,0,0,0,0,0
7769.5977,0.117812376,0.627905815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463583.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95165.09,531940.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443514.38,0,0,0,0,0,0
7894.32,0.62801014,0.99655115,0,0,0,0,0,0,0,165521.11,0,0,0,0,0,299749,17458.75,69916.83,12492.81,64999.84,48937.02,20602.01,83056.91,0,0,0,0,0,14471.76,0,0,0,0,0,0,0,29536.63,0,513572.28,0,0,0,0,0,0,0,0,0,0,2370243.25,0,608840.31,0,854147,0,0,6545190,4329.74,8613191,0,0,0,0,0,0,0,0,0,1159566.38,0,0,0,0,0,0,2376603.25,0,0,0,15577.04,0,0,0,0,0,0,0,0,0,0,5594.37,0,0,0,0,0,0
8626.345,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39258.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113791.31,0,0,0,0,0,0
9215.145,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427557,0,0,0,0,0,0
9478.866,1,1,4800509.5,9893006,4732395,11028260,9878317,5004976,4513160.5,7443468,9834281,8660244,2803737,874218,2071511.63,13793400,14130456,10634760,3249157,8754525,9475278,12307763,7247616,13765568,7144019,14191343,6432564,1988035,4221995,6579679,8979597,4701963.5,3980658.5,12956505,8369728.5,94146.68,7614357,0,315027.03,0,0,0,0,0,77248.41,0,0,47880.95,0,0,0,175603.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257634.61,0,0,0,0,0,0,0,20321.25,621392.13,0,1509785.13,0,0,0,0,0,0
10062.835,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.46,0,0,0,0,0,0
10380.686,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63516.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68404.72,0,0,0,0,0,0
10814.65,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16597.62,0,0,0,0,0,0
11446.449,0.678202952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467532.03,0,18574.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4037.94,10273.89,0,0,0,0,0,0,0,15463.41,0,0,0,0,0,0,0,0,0,21458.06,0,0,0,0,0,0
2001.1272,0.403884531,1,0,0,589184.06,0,0,0,0,0,0,0,0,0,0,0,275386.5,12472.98,976156.13,0,0,0,169181.83,459156.56,444342.81,0,0,0,60489.68,0,0,9036.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748941.38,0,0,0,0,86667.15,49624.38,341526.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402117,0,0,0,0,0,0,0,0,0,0,0,0,1772225.13,0,0,0,0,0,0,0
2026.5333,0.346245464,0.998680544,0,0,11723.42,12140.08,7130.72,0,0,0,25977.91,8865.69,0,0,0,0,0,35814.09,0,0,0,0,0,0,0,0,8706.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67993.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926048.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12452.2,0,0,1127820.5,0,0,0,0,0,0,0
2071.727,0.436855165,1,35650.44,0,0,5316.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35242.38,1026976.63,0,0,0,0,0,734481.5,0,0,1155788.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48552.75,0,0,0,0,0,0,0
2236.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618.21,0,0,0,0,0,0,0
2306.9136,1,1,0,0,0,0,0,0,7407.26,0,0,0,0,0,0,0,0,0,0,17823.4,17439.04,17593.77,0,0,0,0,0,16710.78,0,0,0,0,0,0,0,47662.19,0,0,0,0,6654.41,0,0,0,0,0,0,0,9373.59,19312.59,3599.86,0,0,10889,81975,0,12987.52,0,0,0,0,0,0,0,0,0,0,13744.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11778.86,0,0,0,0,0,0,0
2328.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149332.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16860.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28644.44,0,0,0,0,0,0,0
2407.9985,0.112366101,0.630879902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10128.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20361.15,16082.74,74815.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128019.93,0,0,0,0,0,0,6327.13,19815.02,0,0,0,0,0,0,0
2444.115,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28030.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371237.16,0,0,0,0,0,0,0
